activity_score,sleep_stability,stress_index,temperature_cycle_stability,physiological_stability_score,stress_impact_score
0.5662526862807128,0.5722975510785551,0.44900895520359263,0.7676388041083496,0.544413880640199,0.4804622951444134
0.6951090254244718,0.5152219915355295,0.241417682678564,0.5758352514800494,0.3721424818605088,0.3371887017681584
0.404165152430942,0.5389622309038496,0.47714769776099863,0.6584829952189392,0.4143140259340382,0.4857180708744346
0.46286820466723655,0.8093823588976279,0.36123648760808336,0.7028654963777007,0.5111328181941945,0.27883817262057825
0.27873300519879435,0.5329511836263946,0.5917573331593085,0.4698789733247081,0.2414571786349656,0.4888940511944959
0.26075867518386586,0.3317870573396862,0.7672260531556508,0.18835073012764936,0.11239587888245652,0.7156893232139249
0.6625051644788396,0.7487303551080347,0.16528867602308006,0.8277942256846045,0.5564476739134998,0.1485582685331666
0.7712480057141646,0.5590246672270566,0.3397683457886231,0.7400283610111722,0.45497004381002193,0.3259366819021736
0.48559797568393326,0.6062791731065552,0.38417540854777626,0.6616040572787651,0.4869219771864378,0.4482754063295141
0.7007065795784049,0.921515661279902,0.264556730210614,0.9426244514366626,0.7519724166069878,0.16912347336769676
0.5723272050095268,0.5958878885298985,0.41151356017854446,0.5682034106924718,0.4466375062034544,0.37147874442216566
0.37097604907897513,0.657836734623745,0.3903178671531474,0.5360480679251707,0.36174204609881944,0.4519540106614357
0.5722791211016828,0.3642153017403349,0.4385399241122757,0.31895778502900163,0.3157159682998894,0.5581870855414436
0.8076073132931938,0.556066109529808,0.22364627668171394,0.7831786391978702,0.6207644476847733,0.29318586092201326
0.4928347921780097,0.7219052090417202,0.46217363697056,0.7321714585183833,0.5073574571228803,0.40992391484326635
0.8129287311628013,0.2889252532317515,0.486471697518412,0.6553507349491442,0.34480085033938557,0.5645235013053115
0.0,0.6401690186231419,0.635709212330257,0.39631808783751893,0.19455032311682857,0.4907239359849175
0.6643805008750447,0.6201582145289612,0.3215829502783507,0.6041121001247968,0.5419592241618886,0.3686210455796761
0.5174094136476343,0.6082574911174878,0.33579063258927155,0.45532570228837993,0.4780416206117783,0.3419562888405577
0.4401985299068265,0.8074317797316486,0.23713622247236982,0.8450876331572593,0.5824229706666709,0.2230839220407326
0.5183521553071004,0.6668877029697042,0.41363103059405415,0.4438694291616069,0.4009497091054297,0.4324916989135344
0.10248621707982142,0.8956143796712888,0.3070290605547146,0.6216810229633283,0.4561006265317088,0.2715323396540821
0.4560656224324976,0.40128209688119276,0.6875337814144287,0.3400165398102096,0.23270799562226752,0.6245027655033761
0.5714225143023492,0.6271849134436696,0.24693502222248337,0.6792996883384442,0.4877198853349071,0.3215886280703765
0.7955788089483032,0.6168933572779894,0.3419350263255635,0.7139265707968442,0.41588909037973354,0.3020108605768545
0.39634595634527053,0.38614910124898394,0.6833220433182039,0.352464275837549,0.2629519986934407,0.6780542935571139
0.33830127942136246,0.7912590004182692,0.4419149919326645,0.37881756105462455,0.47651268728971674,0.3560701602823462
0.3996485912830927,1.0,0.29767279386425016,0.8022910508262404,0.6004449113155096,0.19755264443672163
0.6830804235404149,0.5965987851032338,0.2595879942003924,0.47643076452239663,0.4172586427419373,0.30224104474673025
0.5657502219319369,0.7010042176547534,0.2116963275017472,0.8087704517153583,0.580225875556895,0.3508196731217714
0.39404795924659225,0.6169036951630654,0.5120291450525548,0.4663420617541273,0.34254987844800955,0.415391023585291
0.6026534866226713,0.45728306601856483,0.5869054516832675,0.2589717258004417,0.3207988010237925,0.6178076301509576
0.519415509869608,0.23584794443959672,0.5059511702154618,0.2899476893559585,0.20092670286720793,0.5576466083650218
0.6937289981065778,0.45884530338092694,0.29443702845402075,0.5627590058223632,0.4043372602473145,0.41834130445150775
0.35958938122452955,0.3216083238096537,0.31766291305387784,0.5606857728061351,0.24121293534267363,0.49074391717105437
0.43446757068044634,0.9408204156118236,0.1952550781848829,0.842312221911117,0.6948283983115919,0.14357367424431455
0.42157836937356846,0.5769780612153521,0.4313695804518846,0.5768592036740507,0.4240963208388161,0.4032643032578047
0.20729701037357628,0.5308161341905658,0.6853967672953741,0.47156062671126625,0.29502672801898805,0.6059683512382631
0.5592240554129152,0.7778307649575612,0.38841384661639783,0.6917026316636472,0.4934654642281351,0.33526651865832297
0.5522110544359778,0.3756497794288224,0.514585312368353,0.5230728772011036,0.4154568320721592,0.647988099964797
0.5010226913284922,0.4466271923990895,0.43103034951170355,0.5695943751866102,0.2790627074725848,0.43635031848237155
0.4530825733249706,0.6136144538497241,0.3603128747370236,0.4699598996706026,0.4324411482024961,0.3429462684866244
0.21692585158991712,0.8057537982846961,0.5531854849599428,0.693978818398329,0.3383227024647879,0.42384654951555406
0.4158709354469282,0.7003370090337576,0.4151777698282575,0.4668284992125848,0.3665821137367477,0.35616916876368887
0.4314570966946461,0.6496650285031764,0.20043679039823348,0.7658315920484735,0.6029603002070666,0.2553940109511395
0.3395445461556762,0.6156235470472032,0.3845332525446916,0.4041545326618645,0.3862623000188607,0.43798812447612173
0.4677428576667982,0.6800471711053551,0.3018366710806558,0.7197354532356219,0.48319450528377017,0.16806980903478969
0.5808101713629077,0.6403305810258509,0.3149983152630409,0.8546005036315987,0.5367568820955617,0.30296928949659363
0.8772371802421061,0.3940055450446128,0.43551769393803164,0.5646689833647045,0.4445394975897181,0.4165899370324115
0.5349155625663677,0.6092158443266302,0.3850945053200127,0.5854092245199057,0.4712653519859178,0.327579543616152
0.5515100781445529,0.3852622682164495,0.47275552856968817,0.5300259460554003,0.39975496064871285,0.6497796344588567
0.48511081684676655,0.6162165085801647,0.5393274676464279,0.5049708666892869,0.357767548461825,0.5070182838534286
0.11624575694019168,0.5038704117023517,0.493931999258333,0.5710640036041823,0.197359631386099,0.5423892811269643
0.4946972249101566,1.0,0.43801078511568803,0.7924240783726413,0.6316478040686319,0.2587799885800912
0.5120460419882052,0.5920211232496576,0.34244697896656684,0.5806286318125911,0.41804655550947567,0.4065954293216726
0.9926484224970573,0.3191520867476822,0.3834644582130672,0.549956234048163,0.38312762932036615,0.41408961485275486
0.4615278070437755,0.573163957864615,0.40415571520074467,0.4700831879478402,0.391066596123402,0.46514276656308085
0.5603094684667225,0.7038717491275777,0.3627003731590484,0.6121730671644372,0.48688863712421476,0.295079318316403
0.49305764605895136,0.9346727892305047,0.32267278999742566,0.7511172330681077,0.6265261099898513,0.19316876733995786
0.26626439247609357,0.48210952001225627,0.5706603982611571,0.3439060110946353,0.17962194379011318,0.5748099844745244
0.7285645629030041,0.28351440519527193,0.392713135988932,0.437423789659254,0.35839121876036095,0.5380444574443612
0.6503866065373548,0.7633674022861963,0.187245589379558,1.0,0.626471214720847,0.21123139513293374
0.6582063894086094,0.3238802588200697,0.7233031587399603,0.2670712750876845,0.17198386923266087,0.6362749840369324
0.3181225090410522,0.512768911698503,0.4510572486482279,0.4860615678668935,0.30246105543079765,0.4705174679506176
0.7805588621872199,0.5484759028978011,0.4163632240519123,0.7011124214603888,0.6012582839367553,0.4784556409461883
0.21962978744154382,0.5860733093399784,0.33891760897922585,0.5863693468691353,0.40740165582169846,0.34229688684655446
0.6173714187600541,0.7378328914148671,0.29169414581556935,0.7315895054309748,0.627582014364785,0.3456301831904096
0.9380911251619957,0.4632731435427224,0.32054346663606814,0.6607762654808015,0.6016464195146358,0.3633822257688515
0.3018927349738623,0.5452541495666479,0.5386120266739653,0.49290483372984717,0.4866027876664971,0.5053929507636388
0.38674045407944563,0.5971459294101222,0.17287407791292358,0.6720976347615454,0.4748201170372048,0.3416324616525359
0.5199302730175283,0.6299195915037575,0.40866714280107164,0.5815761370599573,0.5142138839949628,0.3591624534441595
0.39930486917676017,0.6195654349415846,0.3174082197335488,0.4464230331579577,0.4377511482445192,0.39531803203234916
0.18986731378677346,0.687201155044516,0.500593914965654,0.4535308334387036,0.3737293249161305,0.5242085050726765
0.5137125949612055,0.7687679019283474,0.23474614105648314,0.6299442566591963,0.6282429441036942,0.24189272730875844
0.287539257254779,0.6785268231301935,0.3567792239789308,0.5160975441433254,0.3718769693072501,0.31630595576611575
0.5947184861270363,0.6907171047018437,0.31793485124182486,0.6999224815439986,0.5118861311954199,0.2758371287168563
0.31611515315323935,0.2835553666507044,0.4865103604334268,0.3778816994976149,0.21032388005274855,0.6437142047671407
0.8099868810035079,0.610045539833136,0.2654322750921577,0.919891199309998,0.6297585753709479,0.37907585908902264
0.34334934153275254,0.6959015096003217,0.299297016845714,0.5774961126313195,0.4587173368134624,0.37368306241073357
0.4355876967588649,0.7457882389140901,0.18769135023683173,0.8059564519174869,0.652308912590178,0.21265759704366566
0.662703443473934,0.46152984515324114,0.5183727341394593,0.5528228644068007,0.3654762830309523,0.5783020494987343
0.25382713671320895,0.46819214502227097,0.4069701316947361,0.5770559279111828,0.3038128388408181,0.4544632514516298
0.5454919869208259,0.4851798649432803,0.42441236918564174,0.5940954528331939,0.4082476616495133,0.41642271945365494
0.7614285508564856,0.7072827799782686,0.36394743090112536,0.6356428401569982,0.5443935552721313,0.3916641858049854
0.17850335308775445,0.8067762109848418,0.3622440994281326,0.4397368687183711,0.29076946144584365,0.3763294891768531
0.5369267717064609,0.5185079785416796,0.34900218709683617,0.6118573159107941,0.40045986063512706,0.35096802220236384
0.5519765588496847,0.7815924627254098,0.34439385612167284,0.6657865567789022,0.5767773595875259,0.2420277804378063
0.656364574355462,0.6246959618329189,0.465005625232909,0.5252237285348748,0.5191780612909,0.43112408711808403
0.2526098578243836,0.5751428445675127,0.37722837831703293,0.3857052578509504,0.24698743336971754,0.44408631945026467
0.23590867738314475,0.5577231540364062,0.49112335196875034,0.46928238920436194,0.23877619966454466,0.41489378987899006
0.6043883131233796,0.7493222729204314,0.1457051373980809,0.9484663453693338,0.6702704400700467,0.19904496011847128
0.5593969346466372,0.665115563357414,0.32681459389482426,0.6287837899441643,0.3921321457971468,0.3005211832909414
0.5500985700691753,1.0,0.238390897433055,0.9287002431550628,0.6962080258278452,0.1780759934510831
0.5692896418993951,0.42955507140053517,0.37192861469446087,0.5265663473705424,0.28944876375973694,0.411440799181668
0.3639950556843018,0.7036203404059951,0.3636541637497883,0.4866088124980334,0.47897075905474934,0.3753345121011839
0.5464507394322007,0.4941597980376974,0.29757818212451587,0.6654649823497443,0.4112259147337441,0.37297224951874514
0.5586144946597362,0.4261426026022712,0.46966647169932,0.3833198566165913,0.39250790653779366,0.4644858157946314
0.35712971639472646,0.5978265725930055,0.5592998809326949,0.4844949119011992,0.38768629456297127,0.4996337972937592
0.8731549022289513,0.6274704958814071,0.17735094400170548,0.7705892995081762,0.6012941352829712,0.15852370232404278
0.5947665841823575,1.0,0.1593028480900545,1.0,0.7132330945852745,0.0676269802487857
0.26173930055947026,0.5631708368633596,0.5464644997322333,0.3357063094595588,0.244286323475085,0.5194804186102292
0.6313107217267659,0.3739642541030633,0.5822301537730186,0.48257027284055,0.3118078892524148,0.5111646516709911
0.3050636659545357,0.6546021434988771,0.2973210615931954,0.515912006163651,0.4179934034413172,0.1879949369010958
0.6574169207484905,0.1850719924907263,0.5118676530375675,0.3339034900220047,0.18809977948145576,0.5161234288355916
0.7317191158014809,0.5816086434791468,0.37615389009984956,0.29633847768606764,0.4374833131300321,0.45940530444326955
0.33586353632965793,0.6032050564590321,0.447753277454605,0.7324701353083622,0.4385444416946583,0.4235319932510137
0.6926752258488644,0.7589200765890423,0.04095019492201507,0.9259382213629976,0.6913625028570839,0.09437881661723278
0.5825561853872997,0.7947244498855693,0.35745236536045966,0.6524133858209743,0.5124241137100735,0.34383937604538956
0.664412031998898,0.4992860762184565,0.5528955950220125,0.4153428408667932,0.34563261877688545,0.5118004424023693
0.8793585965307895,0.5698771970740134,0.31990771732810813,0.6712182152770663,0.5158355266347218,0.37741684656059615
0.45092237679942593,0.4467758338778658,0.3829023480795996,0.5771916442288659,0.36860109445402883,0.4523188428427766
0.34925276712850206,0.3743874890384612,0.49415644960963656,0.20509850225543405,0.1853190079612853,0.5231889031127486
0.32209711407489533,0.6619789558761269,0.61557059019264,0.4672319341540422,0.3423577394568698,0.5192580659595886
0.33683794300691233,0.3452828902806801,0.6518317150717101,0.49002432925999706,0.31001157359721593,0.6916489340017613
0.4845796581171792,0.5170746198856273,0.5117989164490283,0.3857970072015756,0.3088781143749527,0.49100417106431665
0.5682303949633287,0.40096520802015245,0.504786056656378,0.4770758037128891,0.37479084468670076,0.519457772128035
0.5553381598660038,0.7099366372580519,0.28331018591788093,0.9285766737474505,0.6207026977962631,0.26888583624753515
0.6654366498072047,0.9602860198532976,0.1961974790509427,0.9645101762175105,0.7406606113605974,0.018708452849959978
0.5026003783755814,0.3396824034393337,0.5055546515437406,0.4309918366633905,0.2667675929903694,0.5816128068759565
0.7907068154314634,0.22939630342048611,0.525986865608811,0.49217909558705797,0.3174804451509886,0.5633780335476646
0.44706863335240876,0.5750226229299865,0.5867622502489731,0.4468404678701564,0.34371315206126063,0.5535342371833355
1.0,0.6031395591915516,0.3705779900026922,0.8833017121250428,0.6040077230930689,0.37656976529123
0.6251334695530013,0.6437318613514595,0.2130287790139117,0.6842614576460443,0.47099518118004374,0.27558057769428523
0.3285684887167435,0.510735896953131,0.5195345914938294,0.2502064976204591,0.2647695867738673,0.5424428546453554
0.28582150038777754,0.5598721402349136,0.5639810283064911,0.4009597985171476,0.3198085497020732,0.46811357257288255
0.5964944830486371,0.6735020821081205,0.41353685525662426,0.5536111908783313,0.5055071273523161,0.3971837024782742
0.45530744293482983,0.8080861785289678,0.277249919369222,0.7016159531775011,0.5594404262260757,0.25649653283807927
0.6428000988184184,0.2089902459363434,0.8149747935567733,0.24543682928292482,0.18284393222851197,0.7961497361273869
0.594647524914709,0.5262121121937076,0.2834124414149925,0.7478776569857601,0.5361883806100616,0.3131533099333356
0.4854342174686255,0.6427617587882126,0.28894618657752225,0.7209619426701236,0.5442059833763111,0.34602492663398654
0.330641256386319,0.4164047790778528,0.5576052195791209,0.4106792273807134,0.1971076700051124,0.6031739473372972
0.19703055506282707,0.9462339263534599,0.5740775684361533,0.6023005611878572,0.39146657780081273,0.3716330718192022
0.4106970095865958,0.47291802395425253,0.4040042024719032,0.3921806329785442,0.2856204478422064,0.3997201911157087
0.6712797588646945,0.5917414625985434,0.33533665073647506,0.4450024748975222,0.4404936584704927,0.33813295375619495
0.5428187488260408,0.7112044193684581,0.4604019749063739,0.64560304550877,0.47413069630021226,0.38874278107543775
0.2508522442576024,0.48174304223962106,0.5302608943380976,0.48348695701921807,0.17648251751952004,0.5598840472061148
0.5346361851702364,0.2306853904391165,0.513874602820253,0.35935032131806904,0.3055137393843771,0.5368761354608493
0.5770634759457673,0.5142690946166933,0.4777366095582645,0.485673513990101,0.36071248494337504,0.45274415467306256
0.3232285127597734,0.8058881111854082,0.40792800072086405,0.6831916256537117,0.49487507548562454,0.3022679279612451
0.5307450211891056,0.5326209746429723,0.5307719823497586,0.5048919806758797,0.4266442436932818,0.5012537205825148
0.5116417436892,0.43071313970820424,0.6033691099164947,0.5960758681916603,0.21956035981831035,0.5246699458653727
0.27140594043387534,0.7851344419005444,0.43522474711015585,0.7231719384432008,0.4469704782890027,0.3362044325872091
0.5715574720696567,0.5338450207953894,0.44416802259877824,0.6566733486814132,0.4185476617014785,0.4374386270254817
0.6121569052736469,0.4979678372699565,0.4385768917385368,0.6329736449426479,0.41268918222545126,0.4120794065606566
0.7166102486350554,0.6298912179326619,0.3819734939013474,0.5481225445511628,0.47898222348457725,0.37132922995930945
0.7107604104069806,0.7541500419237575,0.2906289238955493,0.8403509447310132,0.7079788558374965,0.24565888272855146
0.22446612640858177,1.0,0.33259931384519653,0.7719327081491534,0.6048494250642132,0.2243388954326033
0.31243499201697544,0.7654472215314846,0.5197533258650379,0.629195250863936,0.4787249490578782,0.36140672885621195
0.603007053441732,0.8319679932776689,0.4379223046919172,0.7709781394758924,0.5880055555025475,0.3344578916105055
0.6027571901824418,0.4988067602024289,0.2688948444009538,0.6679488581803721,0.40190869988310635,0.3213947606981373
0.6030095372612096,0.3948263788061047,0.46216870247325226,0.7635352165470739,0.3215835896096104,0.48938295805356885
1.0,0.6124662699238246,0.18614404868594675,0.8241569484923418,0.5979110831222703,0.28156450262730853
0.6141781021386334,0.6214339830519192,0.3360758294890351,0.7541738284548687,0.5480716874497845,0.36480779111476114
0.7271131280361198,0.3842974517270805,0.468398701871864,0.4758242024992303,0.3669383961237861,0.5064691313033682
0.6908003526986405,0.5649410940191975,0.43372729373697577,0.6952838937131678,0.48176099807013406,0.42078940771787304
0.6302782502611596,0.6798635203438261,0.3277584724229871,0.7918438353043116,0.5490944054553182,0.2520293530607856
0.43694615107193086,0.672078679003616,0.20875064960469414,0.7200655326950444,0.6193196840789601,0.32655713369040507
0.6517938440986535,0.7008575706768545,0.2276142604420443,0.9218459286288555,0.5981343577129865,0.2905983478883862
0.3454349570924856,0.6581929460274886,0.5227423014812754,0.43520243591293806,0.38912951366617166,0.4829406050213252
0.45263627865199824,0.49859826814598884,0.19072716694251196,0.5600770567247668,0.41764179394407297,0.23524538205930087
0.4029272904341793,0.4972198746702313,0.5989765781698537,0.4511355017997769,0.2872571380597883,0.5307234974093554
0.5163748278772645,0.3602097204012248,0.553126662540785,0.5018473288958999,0.353927852701195,0.5710648079177999
0.9629317133347017,0.956955007837019,0.2599560910177841,0.9813175336412996,0.8911977421000373,0.0766385768741622
0.12654696148165034,0.6026900729238586,0.5011029636978656,0.5674438430783347,0.30061335323344845,0.5040832538529803
0.6372520380749027,0.5550293888410296,0.1806720906388269,0.6302524824908229,0.5464747581946746,0.3590857232742911
0.17745682576206967,0.41424158370950825,0.6241025829382256,0.1966589574592293,0.14172049949647164,0.7118616640793128
0.40561362684211333,1.0,0.4057812243512002,0.7901844319658043,0.6076743483705253,0.1911745432348333
0.7177901193934733,0.3853343935554209,0.5230013873111318,0.49108565005993005,0.3672527322813696,0.5655332498062244
0.5128560038190926,0.5142304148787853,0.3741818845539547,0.6155856267993605,0.38363351654912325,0.48495787823837977
0.28445104441413877,0.683167367257212,0.45007384731913835,0.5441492289385419,0.36814636919473953,0.3840964375412505
0.3569392581480063,0.7200425931488555,0.3516175584180634,0.5924540715892587,0.4196306679446306,0.29460410209916194
0.6359195497869352,0.7915864110431368,0.21066292422772753,0.7948101435941857,0.6774144253659878,0.11646230644215727
0.35392667365657265,0.9615217015538526,0.40475217439947225,0.7279228725934277,0.5576806350790724,0.31487374690672976
0.543291717916395,0.7012315310921424,0.23676664106170836,0.6883984945114734,0.4755344842716969,0.2606043343964998
0.5091143679807627,0.38879384000666645,0.4023665105449434,0.4658714215472418,0.28647269919455337,0.4494352773761464
0.36967993047883657,0.5486109749756437,0.359249067518853,0.5011505059252406,0.202965929874377,0.4102979150124973
0.9287888178650652,0.661566474502777,0.10771201250946497,0.9520015895940628,0.7030789148244567,0.20765088636350149
0.6267838044636023,1.0,0.2266062878451797,0.9167947266515887,0.7382953647971987,0.14437672782483738
0.09497148266847855,0.32043890431514055,0.7594832983215978,0.41059282484635135,0.10037088252365599,0.7166595141505687
0.5372908629538855,0.8405153010450455,0.2841189450712896,0.7838677865080188,0.7058473356189545,0.3153831545629239
0.3676427070463224,0.6359828739092833,0.28473925826597335,0.5593027987292828,0.45409297264117177,0.30976741873274954
0.6704866669592449,0.7675661070458961,0.3758220110680709,1.0,0.6876279946467182,0.3994328676386493
0.34149585231345986,0.5796010566728136,0.6342809970403338,0.4798995229857447,0.22318453867299237,0.5769340218750847
0.4770527117066202,0.4315134739747347,0.41965456448346056,0.5900232033952508,0.3451368392338387,0.496745856238269
0.6009974557960914,0.7501745558802664,0.27177551423729424,0.8058866073042921,0.5758881974847601,0.2573317485263622
0.6731510388340243,0.7308862054211243,0.3572662691896825,0.7867830096146713,0.5493755207119639,0.3707031140226559
0.2599407185888447,0.7944113931479444,0.566440601942674,0.6021770765088035,0.37040013653743054,0.4277493922853264
0.43309975283181035,0.5973390729242729,0.3791510304082252,0.466730593670783,0.29112643805395677,0.34194842831954936
0.4050109377678088,0.48003559533603013,0.35323750243542484,0.556978982780329,0.30191872692251004,0.3716536537769411
0.3693341534852576,0.28824260099523163,0.6370445741835709,0.16761758648474082,0.159799479966601,0.6880539352087635
0.8530908480562194,0.7638746536278813,0.31842969144621164,0.7930564210110684,0.6477140941982324,0.24013900915824962
0.5809963421921911,0.6847778964887972,0.3524030837903464,0.6031648717295885,0.4700700731662174,0.334419138830064
0.24782320913299094,0.4068434734272081,0.5071023219234745,0.41067478926898393,0.22586242364613546,0.5943832307107559
0.6835723894109552,0.4922852653406751,0.4974520501396481,0.5856461541715884,0.4777659103805796,0.5167556328422355
0.9244312394025267,0.5066482376097119,0.37281493359015366,0.7296421062660712,0.5529748642196106,0.38492292159377006
0.7064930521102294,0.30340311360351635,0.38984728723517537,0.5364402148156655,0.39279566633300456,0.5830465024805057
0.19612600680919728,0.4364635206789732,0.5714862628162186,0.28779252307711845,0.1315039961804188,0.595700111267877
0.4031531854267497,0.3732339286387292,0.3945897197140188,0.423626683126614,0.24865873483808712,0.5383499097331241
0.7533822298373245,0.5175041976224126,0.43557269764362966,0.7025773048304004,0.5108295228007534,0.3409640223767476
0.3584661068762438,0.4522605003340874,0.4853326108652064,0.5463227056132742,0.40937067676378824,0.5268380102986262
0.5887638856292456,0.2745990158266502,0.46996014474209247,0.31126630584260684,0.3141772327267462,0.6142443723335901
0.6549268106858673,1.0,0.20023450827899641,0.7632914766428971,0.7318136474813436,0.20515513708229746
0.3146139056843834,0.8505081462058461,0.36944333974537136,0.5991719705896184,0.4897659388289892,0.20827181615733226
